Instrument,Latitude,Longitude,ocean,year,month,Group_index,PFT,Selection,Min_size,Max_size,Average_size,Slope,Slope_sd,Total_abundance,Max_abundance,Intercept_ref,Intercept_ref_sd,Intercept,Intercept_sd,R2,Absolute_intercept,Date_bin,Month,Conductivity,Salinity,Oxygen,AOU,MLD,Phosphates,Silicates,Temperature,Nitrates,SLA,CHL,Iron,PAR,Aerosol_thickness,DUWT001,PSD_slope,Picophytoplankton,Nanophytoplankton,Microphytoplankton,FSLE,theta_max
UVP,17.5,-19.5,North Atlantic Ocean,2012,11.0,405,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1480.3038946980955,-1.0904623352054408,0.1820457419215429,95.9812809322717,41.045806050710006,1.6347611675767522,0.1199996324583893,1.74622447040008,0.400345730944096,0.9228407939652926,55.74738116202277,2012-11,November,5.5380683,36.053787,210.11012,-7.20677,30.15276,166.63094,2630.395,25.07159,142.06267,0.0981375,0.38483098,0.00019326409,38.893097,0.113074295,9.773668e-13,3.5592883,0.30903897,0.49134853,0.1996125,-0.052375384,3.0378528
UVP,17.5,-19.5,North Atlantic Ocean,2017,8.0,957,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1197.385321846923,-2.4611351382121374,0.329647655741042,70.0307813284185,60.8398714571695,1.475190539205908,0.1053943260625528,1.7267592934334348,1.4107756118808437,0.9823759074701924,53.30393779365648,2017-08,August,5.6723313,36.18459,210.99556,-6.9435253,18.872307,140.62212,863.97,26.22571,546.1717,0.08005625,0.35166666,0.00040190827,53.500805,0.19538252,8.201939e-12,3.3092883,0.22072239,0.47810027,0.30117735,-0.04528756,-9.137371
UVP,17.5,-19.5,North Atlantic Ocean,2017,8.0,957,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1250.653135033998,-1.9149627624169645,0.1725683797886555,28.8944294075416,20.7999550038847,1.1523852005652215,0.055173236547508,1.3481260963224926,0.94595496237001,0.99194456166524,22.290822638120595,2017-08,August,5.6723313,36.18459,210.99556,-6.9435253,18.872307,140.62212,863.97,26.22571,546.1717,0.08005625,0.35166666,0.00040190827,53.500805,0.19538252,8.201939e-12,3.3092883,0.22072239,0.47810027,0.30117735,-0.04528756,-9.137371
UVP,17.5,-18.5,North Atlantic Ocean,2017,8.0,958,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1277.5507784818903,-1.9561591872682835,0.6432894837181682,70.5321112984858,43.6869150804229,1.552469087262847,0.2056712990941579,1.7524209396301655,2.7127375042821726,0.9024093718992572,56.54848050387013,2017-08,August,5.7166595,36.16029,209.65334,-7.58181,18.724134,137.91666,795.3707,26.57449,580.25146,0.11157500000000001,0.47434756,0.0003453702,53.987476,0.15083611,6.4895693e-12,3.5963542,0.33360878,0.4721851,0.19420613,-0.04117893,19.563847
UVP,17.5,-18.5,North Atlantic Ocean,2017,8.0,958,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2017-08,August,5.7166595,36.16029,209.65334,-7.58181,18.724134,137.91666,795.3707,26.57449,580.25146,0.11157500000000001,0.47434756,0.0003453702,53.987476,0.15083611,6.4895693e-12,3.5963542,0.33360878,0.4721851,0.19420613,-0.04117893,19.563847
UVP,17.5,-17.5,North Atlantic Ocean,2014,6.0,632,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-06,June,5.222775,35.76461,220.6571,-4.223978,21.625786,414.61053,2410.6533,22.426409,3037.1714,0.0162875,3.4033158,0.00056150067,57.163,0.111049384,2.9790502e-12,2.7092881,0.0576468,0.399914,0.5424392,-0.037862603,6.573332
UVP,17.5,-17.5,North Atlantic Ocean,2014,6.0,632,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-06,June,5.222775,35.76461,220.6571,-4.223978,21.625786,414.61053,2410.6533,22.426409,3037.1714,0.0162875,3.4033158,0.00056150067,57.163,0.111049384,2.9790502e-12,2.7092881,0.0576468,0.399914,0.5424392,-0.037862603,6.573332
UVP,17.5,67.5,Indian Ocean,2010,3.0,290,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2010-03,March,5.7250023,36.138313,202.933,-4.0461063,31.027458,252.69267,2904.5574,26.66741,177.89366,0.039906250000000004,0.23771887,0.0006667505,53.69086,0.15475695,1.362858e-12,4.0618925,0.56043464,0.3757604,0.06380496,-0.083170086,4.221751
UVP,17.5,67.5,Indian Ocean,2010,3.0,290,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2010-03,March,5.7250023,36.138313,202.933,-4.0461063,31.027458,252.69267,2904.5574,26.66741,177.89366,0.039906250000000004,0.23771887,0.0006667505,53.69086,0.15475695,1.362858e-12,4.0618925,0.56043464,0.3757604,0.06380496,-0.083170086,4.221751
UVP,18.5,-152.5,North Pacific Ocean,2015,5.0,755,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.259498,34.5646,214.32137,-7.733534,51.663254,198.73634,890.80646,24.7033,298.05716,-0.047156250000000004,0.05009918,3.2563687e-05,54.979115,0.08227431,5.1768945e-12,5.3680553,0.9190423,0.07990505,0.0010526575,-0.079461105,15.8595705
UVP,18.5,-152.5,North Pacific Ocean,2015,5.0,755,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.259498,34.5646,214.32137,-7.733534,51.663254,198.73634,890.80646,24.7033,298.05716,-0.047156250000000004,0.05009918,3.2563687e-05,54.979115,0.08227431,5.1768945e-12,5.3680553,0.9190423,0.07990505,0.0010526575,-0.079461105,15.8595705
UVP,18.5,-26.5,North Atlantic Ocean,2012,11.0,406,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1212.8119513351076,-2.1555559749476982,0.2089377310236912,315.389567175591,265.5664967079811,2.110206943717692,0.1019933897052462,2.3305404487194616,0.3400224346031081,0.9815557872961542,214.0624287995154,2012-11,November,5.6079297,36.578087,208.35541,-6.307202,48.339417,96.71046,515.8284,25.41421,11.500487,0.08719375000000001,0.11755481,0.0007000548,32.545807,0.13556181,9.084208e-12,4.5091147,0.7422987,0.23956469,0.018136604,-0.033176396,0.14806311
UVP,18.5,-26.5,North Atlantic Ocean,2012,11.0,406,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1735.5974027065702,-0.3231711528451616,0.1083404834947127,33.0363799932751,10.6301686872651,0.953567346220924,0.0714151183241229,0.9866007880101424,0.4217004435934066,0.7478529768561606,9.696182653818202,2012-11,November,5.6079297,36.578087,208.35541,-6.307202,48.339417,96.71046,515.8284,25.41421,11.500487,0.08719375000000001,0.11755481,0.0007000548,32.545807,0.13556181,9.084208e-12,4.5091147,0.7422987,0.23956469,0.018136604,-0.033176396,0.14806311
UVP,18.5,-25.5,North Atlantic Ocean,2012,11.0,407,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2012-11,November,5.5909023,36.547,211.21133,-7.267959,46.712437,107.07987,555.1018,25.3081,7.033824,0.10033125000000001,0.12450991,0.0006358711,32.792915,0.12749861,7.642665e-12,4.4932294,0.737823,0.24352509,0.018651877,-0.038173158,21.135
UVP,18.5,-25.5,North Atlantic Ocean,2012,11.0,407,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1346.2936911185875,-0.8783863300613926,0.0318353583512136,17.8269169073386,9.6195259511166,0.898914188046796,0.010178340661466,0.9886998123114424,0.2379496360756611,0.99868816790116,9.743159502313327,2012-11,November,5.5909023,36.547,211.21133,-7.267959,46.712437,107.07987,555.1018,25.3081,7.033824,0.10033125000000001,0.12450991,0.0006358711,32.792915,0.12749861,7.642665e-12,4.4932294,0.737823,0.24352509,0.018651877,-0.038173158,21.135
UVP,18.5,-24.5,North Atlantic Ocean,2012,11.0,408,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1279.3493481837704,-1.6418129683965643,0.2973143953918685,43.5778543373821,28.0772087382874,1.3323295773389758,0.0950567971144228,1.5001500422623937,1.4646066195136476,0.9682479975928998,31.6337036865474,2012-11,November,5.5723906,36.49691,214.92778,-7.3998747,44.904026,115.53348,708.74756,25.19921,0.0,0.10450625000000001,0.12072167,0.00046590035,32.143406,0.11412152,6.8727402e-12,4.4738717,0.73008704,0.24959478,0.020318171,-0.04976397,-11.560936
UVP,18.5,-24.5,North Atlantic Ocean,2012,11.0,408,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1437.3758682226176,-0.7696547505952627,0.3161576334736706,40.038391940551904,20.170576051194903,1.170983781553004,0.1543330089839644,1.24965523838865,0.9595349575992588,0.7476758650396623,17.768682956473,2012-11,November,5.5723906,36.49691,214.92778,-7.3998747,44.904026,115.53348,708.74756,25.19921,0.0,0.10450625000000001,0.12072167,0.00046590035,32.143406,0.11412152,6.8727402e-12,4.4738717,0.73008704,0.24959478,0.020318171,-0.04976397,-11.560936
UVP,18.5,-24.5,North Atlantic Ocean,2014,3.0,552,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-03,March,5.141229,36.29469,221.51436,-5.657573,47.050224,95.31515,326.58243,21.7058,197.98862,0.02013125,0.31330246,7.02665e-05,48.478,0.0980875,8.301494e-12,3.7244792,0.3902978,0.4639299,0.14577231,-0.048887067,24.156973
UVP,18.5,-24.5,North Atlantic Ocean,2014,3.0,552,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1464.3235257839265,-0.6952329273425687,0.0435222428193902,33.698471384186,15.7197305534486,1.1071183816895305,0.0212454737159038,1.1781826961654027,0.1401025277792211,0.9922231944453808,15.0724098913262,2014-03,March,5.141229,36.29469,221.51436,-5.657573,47.050224,95.31515,326.58243,21.7058,197.98862,0.02013125,0.31330246,7.02665e-05,48.478,0.0980875,8.301494e-12,3.7244792,0.3902978,0.4639299,0.14577231,-0.048887067,24.156973
UVP,18.5,-23.5,North Atlantic Ocean,2012,11.0,409,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2012-11,November,5.5531707,36.42809,217.58115,-7.3915653,42.961605,118.466934,984.9299,25.09099,0.0,0.10020000000000001,0.11028525,0.00046147546,32.438152,0.14164652,6.1204704e-12,4.476311,0.7262529,0.25113642,0.02261065,-0.042010292,31.420208
UVP,18.5,-23.5,North Atlantic Ocean,2012,11.0,409,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2895.6864471140507,1713.11340729044,-1.2797789630761502,0.100293487568,84.16678269486549,46.3521652822709,1.9764403022902808,0.0737361240269537,1.7164345283796705,0.2201445173011381,0.9878660116882204,52.05165329489949,2012-11,November,5.5531707,36.42809,217.58115,-7.3915653,42.961605,118.466934,984.9299,25.09099,0.0,0.10020000000000001,0.11028525,0.00046147546,32.438152,0.14164652,6.1204704e-12,4.476311,0.7262529,0.25113642,0.02261065,-0.042010292,31.420208
UVP,18.5,-22.5,North Atlantic Ocean,2012,11.0,410,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1260.1612537158856,-1.8016525094835223,0.327848713416889,129.9658692910442,94.2238801051461,1.7537653300335925,0.1600400340716861,1.937924042135406,0.641629135514651,0.9378866094505408,86.68102578651575,2012-11,November,5.536337,36.350113,218.11845,-7.325017,40.77855,122.11708,1399.0006,24.989109,116.93445,0.10395,0.15241982,0.00022252189,34.64733,0.14592083,5.76191e-12,4.1247396,0.5883763,0.3558658,0.0557579,-0.039935715,4.256856
UVP,18.5,-22.5,North Atlantic Ocean,2012,11.0,410,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1402.4447302977146,-0.9635496246913398,0.0791387118483363,64.4183289885051,33.1235542804672,1.4296843660739036,0.03863172744708,1.528175088893817,0.1964098230884104,0.9866881114856876,33.742331583857336,2012-11,November,5.536337,36.350113,218.11845,-7.325017,40.77855,122.11708,1399.0006,24.989109,116.93445,0.10395,0.15241982,0.00022252189,34.64733,0.14592083,5.76191e-12,4.1247396,0.5883763,0.3558658,0.0557579,-0.039935715,4.256856
UVP,18.5,-22.5,North Atlantic Ocean,2014,11.0,656,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1263.723004341666,-1.8158386089588583,0.2712127013579907,59.00835430649119,40.2524634903192,1.4664325486350298,0.0867116127823596,1.6520413149483937,1.2131901458859462,0.9781785457389364,44.87880816441451,2014-11,November,5.536337,36.350113,218.11845,-7.325017,40.77855,122.11708,1399.0006,24.989109,116.93445,0.07216875,0.23021376,7.2638475e-05,38.998135,0.12736596,4.07688e-12,4.1483507,0.5963019,0.34770864,0.05598946,-0.054126676,-3.3893218
UVP,18.5,-22.5,North Atlantic Ocean,2014,11.0,656,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1310.7328564045738,-1.5741680396420996,0.202401611121117,153.6867686526555,93.5123572364862,1.8586345713252084,0.0988027691260082,2.019540604695334,0.3801094957520611,0.9679942133579088,104.60214844715672,2014-11,November,5.536337,36.350113,218.11845,-7.325017,40.77855,122.11708,1399.0006,24.989109,116.93445,0.07216875,0.23021376,7.2638475e-05,38.998135,0.12736596,4.07688e-12,4.1483507,0.5963019,0.34770864,0.05598946,-0.054126676,-3.3893218
UVP,18.5,-22.5,North Atlantic Ocean,2015,12.0,845,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-12,December,5.3723416,36.32969,215.87401,0.3740558,47.376183,193.43146,374.63953,23.7007,100.59424,0.064925,0.18954472,3.1701606e-05,35.168392,0.17155345,1.7976714e-13,3.8322916,0.445045,0.44316337,0.11179163,-0.048271894,25.476578
UVP,18.5,-22.5,North Atlantic Ocean,2015,12.0,845,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2895.6864471140507,1991.9682695662527,-0.337054199972898,0.1824325538834281,25.098726811226705,8.3575808822858,0.9965475740592156,0.1341250538384347,0.9280700942426008,0.7406003997725723,0.6305505126832616,8.473641659507345,2015-12,December,5.3723416,36.32969,215.87401,0.3740558,47.376183,193.43146,374.63953,23.7007,100.59424,0.064925,0.18954472,3.1701606e-05,35.168392,0.17155345,1.7976714e-13,3.8322916,0.445045,0.44316337,0.11179163,-0.048271894,25.476578
UVP,18.5,-21.5,North Atlantic Ocean,2012,11.0,411,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1270.5143486642703,-1.7672467402786145,0.0656538343682062,137.4761802366592,97.876820197543,1.8083728476338408,0.0320490563458874,1.9890147205492432,0.1251899428832448,0.9972473013034928,97.50226858605564,2012-11,November,5.5220404,36.273212,216.68933,-7.6577187,38.280865,133.04189,1914.205,24.869791,80.65936,0.12588125,0.23409484,8.674094e-05,37.214413,0.12221665,6.036168e-12,3.893316,0.4756644,0.42564622,0.09868937,-0.04893051,-10.880404
UVP,18.5,-21.5,North Atlantic Ocean,2012,11.0,411,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1355.9152733202332,-0.6612999112296102,0.8664484422153466,18.181541957697306,11.2308193911906,0.8318688327243079,0.2770192599427175,0.8994646312060032,7.11866225611494,0.3680967951869766,7.93349644022604,2012-11,November,5.5220404,36.273212,216.68933,-7.6577187,38.280865,133.04189,1914.205,24.869791,80.65936,0.12588125,0.23409484,8.674094e-05,37.214413,0.12221665,6.036168e-12,3.893316,0.4756644,0.42564622,0.09868937,-0.04893051,-10.880404
UVP,18.5,-21.5,North Atlantic Ocean,2015,12.0,846,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-12,December,5.32757,36.2462,217.48734,-1.2605033,44.27603,220.01448,1012.1395,23.48251,444.8301,0.07796875,0.24631047,3.179098e-05,34.80886,0.1796611,1.4348571e-13,3.8751736,0.46728277,0.43202198,0.10069527,-0.053561173,24.44444
UVP,18.5,-21.5,North Atlantic Ocean,2015,12.0,846,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2299.7825984209894,1717.854050604478,-0.816962801771619,0.2073608026023062,19.8014683768663,9.6630734291246,1.1869071574794754,0.1162405808799821,1.020929241246005,1.48532836717945,0.9394751054144008,10.493714426783594,2015-12,December,5.32757,36.2462,217.48734,-1.2605033,44.27603,220.01448,1012.1395,23.48251,444.8301,0.07796875,0.24631047,3.179098e-05,34.80886,0.1796611,1.4348571e-13,3.8751736,0.46728277,0.43202198,0.10069527,-0.053561173,24.44444
UVP,18.5,-20.5,North Atlantic Ocean,2012,11.0,412,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1277.1593529574068,-1.7494563251829258,0.1477352642000156,298.8725230153126,208.0944729218161,2.11962553825808,0.0973830929414724,2.2984489362375373,0.2468334764766663,0.9790545223290084,198.81490327577387,2012-11,November,5.5063796,36.2045,214.20793,-8.0,35.50512,160.8278,2505.3042,24.672,102.22878,0.1385625,0.2743086,0.00015743397,38.25658,0.11213681,3.0037964e-12,3.7309027,0.39271784,0.46692982,0.14035234,-0.05361984,-13.451542
UVP,18.5,-20.5,North Atlantic Ocean,2012,11.0,412,Rhizaria,"[False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1450.068963877236,2299.7825984209894,1549.8485423459117,-0.9477319418817498,0.026826141883886,48.5136401683932,27.3967221899963,1.6256109508408267,0.0150379737935922,1.4330653753013824,0.1368937647939103,0.9991994331970612,27.105996336924044,2012-11,November,5.5063796,36.2045,214.20793,-8.0,35.50512,160.8278,2505.3042,24.672,102.22878,0.1385625,0.2743086,0.00015743397,38.25658,0.11213681,3.0037964e-12,3.7309027,0.39271784,0.46692982,0.14035234,-0.05361984,-13.451542
UVP,18.5,-18.5,North Atlantic Ocean,2017,8.0,959,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1257.5229288578182,-1.7427702701493564,0.1680715321433955,25.8354733507634,19.3787169615109,1.0547815379291243,0.082044469384591,1.2329215103991993,0.5170184875790095,0.9817386071831392,17.09706293683873,2017-08,August,5.63134,36.16189,213.0535,-7.553011,19.230282,192.3733,752.34674,25.68819,915.6837,0.116525,0.6558177,0.0005306291,52.983387,0.17456268,6.447011e-12,3.331771,0.22315001,0.48513237,0.29171762,-0.070299596,23.618729
UVP,18.5,-18.5,North Atlantic Ocean,2017,8.0,959,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2017-08,August,5.63134,36.16189,213.0535,-7.553011,19.230282,192.3733,752.34674,25.68819,915.6837,0.116525,0.6558177,0.0005306291,52.983387,0.17456268,6.447011e-12,3.331771,0.22315001,0.48513237,0.29171762,-0.070299596,23.618729
UVP,18.5,-17.5,North Atlantic Ocean,2014,6.0,633,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-06,June,5.041882,35.73119,220.99438,-0.1579197,22.21294,601.3126,2902.441,20.91419,6081.9346,0.02885,4.4444385,0.0007675031,58.455765,0.07463334,3.5766468e-12,2.5109375,0.027329795,0.35362473,0.6190455,-0.039522514,16.02993
UVP,18.5,-17.5,North Atlantic Ocean,2014,6.0,633,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1348.7555249859176,-0.8916935092265583,0.1386606893336209,18.281854244653,9.5271641411326,0.9119743407630672,0.0443323337787246,1.003120179033392,1.0215041652545485,0.9763898495255132,10.072103480075866,2014-06,June,5.041882,35.73119,220.99438,-0.1579197,22.21294,601.3126,2902.441,20.91419,6081.9346,0.02885,4.4444385,0.0007675031,58.455765,0.07463334,3.5766468e-12,2.5109375,0.027329795,0.35362473,0.6190455,-0.039522514,16.02993
UVP,18.5,-16.5,North Atlantic Ocean,2014,6.0,634,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1216.1413896782724,-1.2639890568128975,0.0656345354899931,2.7093829799102,1.7471973583718,0.1017069512515771,0.020984549757668,0.2309075576882638,2.100554828995493,0.9973108887799242,1.701796231809415,2014-06,June,5.0319104,35.70559,207.00366,15.06044,20.884031,824.3055,3664.4214,20.64629,8769.161,0.046200000000000005,4.671618,0.0017878144,56.594257,0.0663125,2.096197e-12,2.6057026,0.043309774,0.37468567,0.58200455,-0.02885425,-2.998352
UVP,18.5,-16.5,North Atlantic Ocean,2014,6.0,634,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2014-06,June,5.0319104,35.70559,207.00366,15.06044,20.884031,824.3055,3664.4214,20.64629,8769.161,0.046200000000000005,4.671618,0.0017878144,56.594257,0.0663125,2.096197e-12,2.6057026,0.043309774,0.37468567,0.58200455,-0.02885425,-2.998352
UVP,18.5,66.5,Indian Ocean,2010,3.0,291,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2010-03,March,5.6952963,36.276787,205.83008,-4.930066,30.826239,284.16858,2561.0667,26.29881,354.54144,0.11382500000000001,0.29357007,0.0005136236,53.189777,0.1123632,1.735701e-12,3.9540799,0.5069572,0.40865758,0.084385276,-0.0505837,-2.7876294
UVP,18.5,66.5,Indian Ocean,2010,3.0,291,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2010-03,March,5.6952963,36.276787,205.83008,-4.930066,30.826239,284.16858,2561.0667,26.29881,354.54144,0.11382500000000001,0.29357007,0.0005136236,53.189777,0.1123632,1.735701e-12,3.9540799,0.5069572,0.40865758,0.084385276,-0.0505837,-2.7876294
UVP,19.5,-26.5,North Atlantic Ocean,2017,7.0,934,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2017-07,July,5.4810266,36.65859,212.48108,-5.730095,37.032818,141.49715,482.8091,23.831291,237.50505,0.09391875,0.105198205,0.00039353856,54.012054,0.15535831,9.439352e-12,4.839391,0.82828975,0.16403332,0.0076769427,-0.04822373,6.4785557
UVP,19.5,-26.5,North Atlantic Ocean,2017,7.0,934,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1344.1467666030906,-0.82566685881051,0.2402533673709247,5.1659011215141,2.9787561485581,0.3477828067156807,0.0768133529765155,0.4321796282688462,4.108137259261198,0.9219394412187208,2.705076977954124,2017-07,July,5.4810266,36.65859,212.48108,-5.730095,37.032818,141.49715,482.8091,23.831291,237.50505,0.09391875,0.105198205,0.00039353856,54.012054,0.15535831,9.439352e-12,4.839391,0.82828975,0.16403332,0.0076769427,-0.04822373,6.4785557
UVP,19.5,-25.5,North Atlantic Ocean,2017,7.0,935,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2017-07,July,5.4721103,36.62409,213.90572,-5.3173666,35.743332,178.55042,445.13617,23.73791,460.27383,0.07510625000000001,0.11776019,0.0003286754,52.824444,0.14798124,8.580314e-12,4.7342057,0.8000825,0.18873297,0.011184527,-0.04583714,35.888546
UVP,19.5,-25.5,North Atlantic Ocean,2017,7.0,935,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2017-07,July,5.4721103,36.62409,213.90572,-5.3173666,35.743332,178.55042,445.13617,23.73791,460.27383,0.07510625000000001,0.11776019,0.0003286754,52.824444,0.14798124,8.580314e-12,4.7342057,0.8000825,0.18873297,0.011184527,-0.04583714,35.888546
UVP,19.5,-24.5,North Atlantic Ocean,2014,3.0,553,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1180.8088865664326,-3.6314110930837216,0.2885891552364929,118.0032513423374,105.6898001711112,1.703118805457538,0.092267179806687,2.0743091357206414,1.0281258546287058,0.993724114509296,118.66130922349105,2014-03,March,5.143324,36.449413,223.67067,-7.469598,53.676456,117.64286,387.11588,21.508509,349.36954,0.034925,0.24715547,0.00020781154,48.692806,0.10589791,8.1385645e-12,3.6889758,0.37710974,0.46255845,0.16033183,-0.03996578,17.5916
