PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Rhizaria,1.0,2020,06,Mediterranean Region,43.5,7.5,0.0,75.0,1,-2.751866820281476,,21.694327954375677,,0.976401802917315,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,07,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.7878987589793648,0.953888695901809,4.885187385042068,9.986847600890052,0.4521120953614846,0.49774136168785377,4.0,0,1,1
Crustaceans,1.0,2020,07,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.4696428716604042,0.1855014070902693,11.72612378562476,1.873808633524849,0.9780984898417197,0.019783684979645787,5.0,0,0,0
Detritus,1.0,2020,07,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.8966265292983129,0.018707013156671972,5.077686947048587,0.32644962637310787,0.9503328976691165,0.03266249905293926,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,07,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.9733158554488879,,15.492039421172729,,0.9872079807377767,,3.0,0,1,0
Mollusca,1.0,2020,07,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.9826299302033181,0.4588496116953665,5.810905462776431,4.130811176553692,0.8971206502005209,0.11204049699883044,5.0,0,0,0
Other_zooplankton,1.0,2020,07,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.13369153665277403,0.18762416478007632,-2.4881570935053574,1.6214169402656444,0.32309946166133063,0.45691326270631744,3.0,0,1,1
Rhizaria,1.0,2020,07,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.2310618086352367,0.10994499166862717,8.060858418680937,0.8125931985052604,0.8540018160061855,0.09263042548114936,5.0,0,0,0
Carnivorous_gelatinous,1.0,2020,08,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.3333160198014856,0.01821840309627294,0.06526497964479927,0.1459897409794512,0.7135216748676856,0.28081255137044214,6.0,0,0,1
Crustaceans,1.0,2020,08,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.5529387100547831,0.14735141212190375,12.431434422813812,1.8809934896591225,0.9725498908337485,0.0007973577018514054,7.0,0,0,0
Detritus,1.0,2020,08,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.15142296676292,0.09482237313285194,6.768931318357254,0.28626433241911436,0.9629971452398698,0.00457217015743766,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,08,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.3040059077827824,,8.803890983267108,,0.9071964784719874,,5.0,0,0,0
Mollusca,1.0,2020,08,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.838167970310956,,13.23268300281918,,0.8292193690514749,,3.0,0,1,0
Other_zooplankton,1.0,2020,08,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.06497565096502625,,-3.5448407400388424,,0.19904462730487793,,3.0,0,1,1
Rhizaria,1.0,2020,08,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.830938006763529,0.14700456325752426,13.396147790858299,0.7272483844832542,0.9713260264265545,0.0025656328247333554,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,3,-0.19395739949803348,0.14147995378903064,-1.1129184230970515,1.3672505259182048,0.4119727702812835,0.3703982003024858,8.0,0,0,1
Carnivorous_gelatinous,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.19395739949803348,0.14147995378903064,-1.1129184230970515,1.3672505259182048,0.4119727702812835,0.3703982003024858,8.0,0,0,1
Crustaceans,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.5031413683993518,0.14972347053587573,12.371809646390762,1.4080535176060576,0.9358709651095765,0.09103910250949598,5.0,0,0,0
Crustaceans,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.5031413683993518,0.14972347053587573,12.371809646390762,1.4080535176060576,0.9358709651095765,0.09103910250949598,5.0,0,0,0
Crustaceans,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,4,-1.5031413683993518,0.14972347053587573,12.371809646390762,1.4080535176060576,0.9358709651095765,0.09103910250949598,5.0,0,0,0
Detritus,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.0671346527459344,0.05022197090356377,7.071874783111378,0.5937545080383255,0.9562471797184262,0.02219443810376561,7.0,0,0,0
Detritus,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.0671346527459344,0.05022197090356377,7.071874783111378,0.5937545080383255,0.9562471797184262,0.02219443810376561,7.0,0,0,0
Detritus,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,4,-1.0671346527459344,0.05022197090356377,7.071874783111378,0.5937545080383255,0.9562471797184262,0.02219443810376561,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,4,-1.2152088568724464,0.6359349329099642,8.631240805154698,5.818401360765391,0.8475616920980937,0.14675841367149547,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.2152088568724464,0.6359349329099642,8.631240805154698,5.818401360765391,0.8475616920980937,0.14675841367149547,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.2152088568724464,0.6359349329099642,8.631240805154698,5.818401360765391,0.8475616920980937,0.14675841367149547,3.0,0,1,0
Mesophytoplankton,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,1,-1.6032075674470603,,10.108573503374938,,0.9957879883011957,,3.0,0,1,0
Mollusca,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.2380477349869152,0.22635997733765298,8.26456230669323,2.129749397374427,0.7825563813485767,0.140690289958488,3.0,0,1,1
Mollusca,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.2380477349869152,0.22635997733765298,8.26456230669323,2.129749397374427,0.7825563813485767,0.140690289958488,3.0,0,1,1
Mollusca,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,4,-1.2380477349869152,0.22635997733765298,8.26456230669323,2.129749397374427,0.7825563813485767,0.140690289958488,3.0,0,1,1
Other_zooplankton,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,200.0,2,-0.1798515720065929,0.3910631437914245,-1.498965787513669,3.3332322526342426,0.4370401260776953,0.5985444444219373,3.0,0,1,1
Other_zooplankton,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,2,-0.1798515720065929,0.3910631437914245,-1.498965787513669,3.3332322526342426,0.4370401260776953,0.5985444444219373,3.0,0,1,1
Rhizaria,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,205.0,4,-1.154169058686445,0.7632882809412631,7.326442390991564,6.624077677977242,0.7849975553370845,0.29589961250011987,3.0,0,1,1
Rhizaria,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.154169058686445,0.7632882809412631,7.326442390991564,6.624077677977242,0.7849975553370845,0.29589961250011987,3.0,0,1,1
Rhizaria,1.0,2020,09,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.154169058686445,0.7632882809412631,7.326442390991564,6.624077677977242,0.7849975553370845,0.29589961250011987,3.0,0,1,1
Crustaceans,1.0,2020,10,Indian Ocean,-34.5,25.5,0.0,21.44,1,-1.1334135421439138,,9.451726797555454,,0.8472960941992812,,6.0,0,0,0
Detritus,1.0,2020,10,Indian Ocean,-34.5,25.5,0.0,21.44,1,-1.2379810990412263,,9.885722394593403,,0.8415197647498354,,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,10,Indian Ocean,-34.5,25.5,0.0,21.44,1,-1.2386914335569723,,10.09941297588911,,0.9786943737646987,,4.0,0,1,0
Actinopterygii,1.0,2020,10,Indian Ocean,-33.5,25.5,0.0,46.65,1,-1.329528826522132,,9.90732904465945,,0.9147465638301966,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,10,Indian Ocean,-33.5,25.5,0.0,46.65,1,-0.3738835714859843,,1.709125962739867,,0.3907859310910118,,7.0,0,0,1
Crustaceans,1.0,2020,10,Indian Ocean,-33.5,25.5,0.0,46.65,1,-0.8291729214536719,,7.172827807851018,,0.7581829959565214,,8.0,0,0,1
Detritus,1.0,2020,10,Indian Ocean,-33.5,25.5,0.0,46.65,1,-1.453164477385225,,10.896471772554913,,0.9032268428219752,,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,10,Indian Ocean,-33.5,25.5,0.0,46.65,1,-0.6478383917718957,,4.754467416592916,,0.9211422900284948,,6.0,0,0,0
Mollusca,1.0,2020,10,Indian Ocean,-33.5,25.5,0.0,46.65,1,-0.5043956896844035,,1.816089482251035,,0.3704361945574224,,3.0,0,1,1
Other_zooplankton,1.0,2020,10,Indian Ocean,-33.5,25.5,0.0,46.65,1,0.02927546707574053,,-2.416789963865644,,0.005286181216286545,,5.0,0,0,1
Carnivorous_gelatinous,1.0,2020,10,Indian Ocean,-33.5,26.5,0.0,25.59,1,-0.38634037200472676,,1.7445863550905805,,0.7302464508973514,,7.0,0,0,1
Crustaceans,1.0,2020,10,Indian Ocean,-33.5,26.5,0.0,25.59,1,-0.6795418317952038,,5.7808173695009675,,0.3461770205538892,,7.0,0,0,1
Detritus,1.0,2020,10,Indian Ocean,-33.5,26.5,0.0,25.59,1,-1.4575668655603764,,10.775630759054788,,0.96236735431444,,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,10,Indian Ocean,-33.5,26.5,0.0,25.59,1,-1.0031572501374904,,7.277617821488161,,0.8663742728576949,,7.0,0,0,0
Mollusca,1.0,2020,10,Indian Ocean,-33.5,26.5,0.0,25.59,1,-1.6109056118232759,,11.739131702754001,,0.9961781645813922,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,75.0,4,-0.349739836446766,0.27774334272197526,0.058217426863351296,2.611917663036021,0.46905118278697255,0.2884656700642084,5.0,0,0,1
Carnivorous_gelatinous,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,200.0,4,-0.349739836446766,0.27774334272197526,0.058217426863351296,2.611917663036021,0.46905118278697255,0.2884656700642084,5.0,0,0,1
Crustaceans,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.3585633215835016,0.30794462316793764,10.377498395562533,2.977559457454375,0.8983959710893021,0.06484948832705296,6.0,0,0,0
Crustaceans,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.3585633215835016,0.30794462316793764,10.377498395562533,2.977559457454375,0.8983959710893021,0.06484948832705296,6.0,0,0,0
Detritus,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.2441098755534168,0.08510093141700042,7.463172084583908,0.6858477305877374,0.9573372145449993,0.015867006543338676,7.0,0,0,0
Detritus,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.2441098755534168,0.08510093141700042,7.463172084583908,0.6858477305877374,0.9573372145449993,0.015867006543338676,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.2140176265071638,0.6707197855367937,7.948895731042818,6.213060440903263,0.8422918643015904,0.15254484723483183,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.2140176265071638,0.6707197855367937,7.948895731042818,6.213060440903263,0.8422918643015904,0.15254484723483183,3.0,0,1,0
Mollusca,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,200.0,4,-1.1127957130422486,0.9614891755419072,6.319299558348642,8.445406075805343,0.7971151902453493,0.11787194046287941,3.0,0,1,1
Mollusca,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,75.0,4,-1.1127957130422486,0.9614891755419072,6.319299558348642,8.445406075805343,0.7971151902453493,0.11787194046287941,3.0,0,1,1
Other_zooplankton,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.1818341986573851,,-1.9035842668190253,,0.4786529874857116,,5.0,0,0,1
Rhizaria,1.0,2020,10,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.564086810490022,0.2038208239907654,1.7337800486024342,1.948594812661842,0.8576773559285442,0.10944737369406325,3.0,0,1,0
Crustaceans,1.0,2020,11,Indian Ocean,-34.5,25.5,0.0,64.5,1,-1.079879779901662,,8.602296363768096,,0.9080185340068025,,6.0,0,0,0
Detritus,1.0,2020,11,Indian Ocean,-34.5,25.5,0.0,64.5,1,-1.3838083315833185,,10.053723638025868,,0.9334486962137449,,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,11,Indian Ocean,-34.5,25.5,0.0,64.5,1,-1.2616284829240663,,9.795285723530425,,0.7754819976003406,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,64.5,2,-0.4245982432305766,0.07675365776706537,1.9308044118058811,0.6814137983603471,0.5477777163590087,0.23135490863971606,4.0,0,1,1
Carnivorous_gelatinous,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,48.29,2,-0.4245982432305766,0.07675365776706537,1.9308044118058811,0.6814137983603471,0.5477777163590087,0.23135490863971606,4.0,0,1,1
Crustaceans,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,64.5,2,-1.132451563096081,0.2197324318795896,9.806677286008462,1.568336592515277,0.912194636644442,0.06794047517666693,8.0,0,0,0
Crustaceans,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,48.29,2,-1.132451563096081,0.2197324318795896,9.806677286008462,1.568336592515277,0.912194636644442,0.06794047517666693,8.0,0,0,0
Detritus,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,48.29,2,-1.1966891961880446,0.3074303390523354,9.230578479903306,2.787034133062474,0.9207842667704336,0.043706699420724096,7.0,0,0,0
Detritus,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,64.5,2,-1.1966891961880446,0.3074303390523354,9.230578479903306,2.787034133062474,0.9207842667704336,0.043706699420724096,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,64.5,2,-1.2377791848083826,0.4927080982326744,9.768995143398923,4.1792375842916085,0.8607943838566616,0.001709278783457962,4.0,0,1,0
Filter_feeder_gelatinous,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,48.29,2,-1.2377791848083826,0.4927080982326744,9.768995143398923,4.1792375842916085,0.8607943838566616,0.001709278783457962,4.0,0,1,0
Mollusca,1.0,2020,11,Indian Ocean,-33.5,25.5,0.0,48.29,1,-0.9995838194691892,,6.328915404269908,,0.9824512629729061,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,11,Indian Ocean,-33.5,26.5,0.0,32.1,1,-0.25784376800055003,,0.5148270476892789,,0.5756369766052973,,7.0,0,0,1
Crustaceans,1.0,2020,11,Indian Ocean,-33.5,26.5,0.0,32.1,1,-1.1503143712784678,,9.695037626173136,,0.857329619147557,,8.0,0,0,0
Detritus,1.0,2020,11,Indian Ocean,-33.5,26.5,0.0,32.1,1,-1.5480057512456573,,11.937870219447056,,0.9118261357536763,,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,11,Indian Ocean,-33.5,26.5,0.0,32.1,1,-1.8091164550015848,,14.686705942180406,,0.9837878908655004,,3.0,0,1,0
Mollusca,1.0,2020,11,Indian Ocean,-33.5,26.5,0.0,32.1,1,-1.4543868913440126,,9.883899784157324,,0.9934056766079047,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.47742069212042954,0.3567081128961802,1.2210426328439736,4.247703147095963,0.47650885061523524,0.341582480768896,3.0,0,1,1
Carnivorous_gelatinous,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.47742069212042954,0.3567081128961802,1.2210426328439736,4.247703147095963,0.47650885061523524,0.341582480768896,3.0,0,1,1
Crustaceans,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,200.0,3,-1.290374899980204,0.3383177691592115,9.331101291545535,3.293127257027206,0.9675621164915912,0.009584732651952777,6.0,0,0,0
Crustaceans,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.290374899980204,0.3383177691592115,9.331101291545535,3.293127257027206,0.9675621164915912,0.009584732651952777,6.0,0,0,0
Detritus,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.1733235837984808,0.16276591607511678,6.69314587462679,1.2884568779736634,0.969912231061889,0.008230113841907999,7.0,0,0,0
Detritus,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,200.0,3,-1.1733235837984808,0.16276591607511678,6.69314587462679,1.2884568779736634,0.969912231061889,0.008230113841907999,7.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.8868176219083553,0.4656351734529815,4.849064889354735,4.144364132001961,0.7895845307018469,0.287634646479376,4.0,0,1,1
Filter_feeder_gelatinous,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.8868176219083553,0.4656351734529815,4.849064889354735,4.144364132001961,0.7895845307018469,0.287634646479376,4.0,0,1,1
Mollusca,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.4070626889358656,0.30822908477022126,-0.2195894809663168,2.658041310178486,0.6970401850442682,0.16984836989718188,4.0,0,1,1
Mollusca,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,200.0,2,-0.4070626889358656,0.30822908477022126,-0.2195894809663168,2.658041310178486,0.6970401850442682,0.16984836989718188,4.0,0,1,1
Other_zooplankton,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,75.0,3,-0.27848811049124955,0.11309568667844895,-1.4824310160034804,0.7788566986959611,0.580469323896002,0.24819942789676894,5.0,0,0,1
Other_zooplankton,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,200.0,3,-0.27848811049124955,0.11309568667844895,-1.4824310160034804,0.7788566986959611,0.580469323896002,0.24819942789676894,5.0,0,0,1
Rhizaria,1.0,2020,11,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.6923353817169545,0.35154053647472633,2.4597210545116273,3.310687634426849,0.8277505328638683,0.017485296514320178,5.0,0,0,0
Carnivorous_gelatinous,1.0,2020,12,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.5111849019001536,0.511041140581315,2.315395079244792,5.014636485741679,0.6103071410818699,0.19690690111100592,4.0,0,1,1
Crustaceans,1.0,2020,12,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.541897856350962,0.08119222991511088,12.018851546164242,0.8763243018653218,0.9799076724180948,0.0004885860276045135,5.0,0,0,0
Detritus,1.0,2020,12,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.9211455533226778,0.09212656928750486,4.904244122110353,0.6515007129671224,0.9387796308692591,0.02319071971147979,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2020,12,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.2935000472456837,,8.689409536447554,,0.8587789488428353,,3.0,0,1,0
Mollusca,1.0,2020,12,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.48501612987319526,0.39567849508949166,0.7515852550460993,3.3874566475190964,0.6986298078179074,0.16710685422508215,4.0,0,1,1
Other_zooplankton,1.0,2020,12,Mediterranean Region,43.5,7.5,0.0,75.0,2,-0.2814263845198596,0.12561575147756984,-0.7728127160834937,1.2034090383472646,0.6129102859334288,0.24188906357536352,6.0,0,0,1
Carnivorous_gelatinous,1.0,2021,01,Indian Ocean,-33.5,25.5,0.0,60.0,1,-0.14214042574171187,,-0.5327632880753619,,0.06022526874073508,,7.0,0,0,1
Crustaceans,1.0,2021,01,Indian Ocean,-33.5,25.5,0.0,60.0,1,-2.0193133196700828,,17.963236549789798,,0.9712124412191393,,6.0,0,0,0
Detritus,1.0,2021,01,Indian Ocean,-33.5,25.5,0.0,60.0,1,-1.8597732352804053,,13.749762690557159,,0.9375149033263369,,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2021,01,Indian Ocean,-33.5,25.5,0.0,60.0,1,-0.6789946659846636,,5.052894979332343,,0.82953833899771,,8.0,0,0,0
Mollusca,1.0,2021,01,Indian Ocean,-33.5,25.5,0.0,60.0,1,-0.6641097272011696,,3.8502980312145265,,0.4162301532655365,,3.0,0,1,1
Other_zooplankton,1.0,2021,01,Indian Ocean,-33.5,25.5,0.0,60.0,1,-1.2055714284752597,,9.228466657188541,,0.6222068473561951,,3.0,0,1,1
Carnivorous_gelatinous,0.97,2021,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.2909023136625496,,-0.8696047677209293,,0.2982537491763162,,7.0,0,0,1
Crustaceans,0.9800000000000001,2021,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.645279439904921,,13.104880806147428,,0.8960080691851746,,5.0,0,0,0
Detritus,1.0,2021,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-1.1956512352458222,,7.1166347287175205,,0.9830111745178387,,8.0,0,0,0
Filter_feeder_gelatinous,0.91,2021,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.7446535109988177,,4.189928474481414,,0.9350512764631052,,3.0,0,1,0
Mollusca,0.82,2021,01,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.42028935161388936,,0.09390734224335873,,0.1909395979520072,,5.0,0,0,1
Crustaceans,1.0,2021,02,Indian Ocean,-34.5,25.5,0.0,64.6,1,-2.3000577116861542,,18.75968452271517,,0.8277931678694979,,3.0,1,1,0
Carnivorous_gelatinous,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.6,3,-0.6232898852148302,0.3188561452704956,3.5658366931997048,2.048275172393141,0.6604395744703555,0.14107275661389726,7.0,0,0,1
Carnivorous_gelatinous,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,53.0,3,-0.6232898852148302,0.3188561452704956,3.5658366931997048,2.048275172393141,0.6604395744703555,0.14107275661389726,7.0,0,0,1
Carnivorous_gelatinous,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.0,3,-0.6232898852148302,0.3188561452704956,3.5658366931997048,2.048275172393141,0.6604395744703555,0.14107275661389726,7.0,0,0,1
Crustaceans,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.6,3,-1.4109417940412239,0.3490894562932498,12.071768364706037,2.7892104133799944,0.9177068359860403,0.05900415371350112,5.0,0,0,0
Detritus,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.6,3,-1.4120394796321516,0.2671580680419156,10.436453211443471,2.1392075109780935,0.9436201948749944,0.022687530345097743,5.0,0,0,0
Detritus,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,53.0,3,-1.4120394796321516,0.2671580680419156,10.436453211443471,2.1392075109780935,0.9436201948749944,0.022687530345097743,5.0,0,0,0
Filter_feeder_gelatinous,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,53.0,3,-1.276881624105137,0.7869466083886344,9.7645420804083,6.064962882027246,0.7659231187520631,0.11786598002887927,5.0,0,0,1
Filter_feeder_gelatinous,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.6,3,-1.276881624105137,0.7869466083886344,9.7645420804083,6.064962882027246,0.7659231187520631,0.11786598002887927,5.0,0,0,1
Mesophytoplankton,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.6,3,-3.2701468469746167,0.7368799698296675,21.903408184475026,5.457122540034772,0.8448349196677135,0.07293611763953425,3.0,0,1,0
Mesophytoplankton,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.0,3,-3.2701468469746167,0.7368799698296675,21.903408184475026,5.457122540034772,0.8448349196677135,0.07293611763953425,3.0,0,1,0
Mollusca,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.6,1,-0.8293121941210316,,5.862657089483356,,0.8974527360322073,,3.0,0,1,0
Other_zooplankton,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,53.0,3,-0.9912413960660619,0.3042935679306064,6.3858148415827936,2.6402053200735947,0.8372257268612241,0.08473383245503731,4.0,0,1,0
Other_zooplankton,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.6,3,-0.9912413960660619,0.3042935679306064,6.3858148415827936,2.6402053200735947,0.8372257268612241,0.08473383245503731,4.0,0,1,0
Rhizaria,1.0,2021,02,Indian Ocean,-33.5,25.5,0.0,64.0,1,-0.34968259109849137,,1.0737330478451501,,0.265671481502162,,3.0,0,1,1
Carnivorous_gelatinous,0.97,2021,02,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.5161862198684048,,1.7442906435010923,,0.7108959298576916,,5.0,0,0,1
Crustaceans,0.984,2021,02,Mediterranean Region,43.5,7.5,0.0,75.0,3,-1.1800127476593703,0.3599995513732951,9.114195456378761,3.2708328548617964,0.8877690909438201,0.13334390019402578,3.0,0,1,0
Detritus,0.99,2021,02,Mediterranean Region,43.5,7.5,0.0,75.0,2,-1.326206724104555,0.07655777534078491,7.940297307293815,0.6143246106041548,0.8836015300513023,0.04318983832906093,6.0,0,0,0
Mollusca,0.81,2021,02,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.6361298007655224,,2.2387369369136274,,0.7106995079936722,,3.0,0,1,1
Rhizaria,1.0,2021,02,Mediterranean Region,43.5,7.5,0.0,75.0,1,-0.8637626457002939,,2.9574066832848076,,0.8179682093371412,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.0,3,-0.31383558185237975,0.034539553302668696,1.594849556064727,0.49983738460645255,0.5382222060960253,0.19438118591940112,10.0,0,0,1
Carnivorous_gelatinous,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.5,3,-0.31383558185237975,0.034539553302668696,1.594849556064727,0.49983738460645255,0.5382222060960253,0.19438118591940112,10.0,0,0,1
Crustaceans,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.5,3,-1.688411846227724,0.7853128326230099,14.835950607281466,7.305308769430797,0.9465447729148672,0.05007799602769032,4.0,0,1,0
Crustaceans,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.0,3,-1.688411846227724,0.7853128326230099,14.835950607281466,7.305308769430797,0.9465447729148672,0.05007799602769032,4.0,0,1,0
Detritus,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.0,3,-1.3057533108999468,0.2518459263107619,10.158848549874648,1.5656554329541268,0.9612201184637382,0.03902907452935473,6.0,0,0,0
Detritus,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.4,3,-1.3057533108999468,0.2518459263107619,10.158848549874648,1.5656554329541268,0.9612201184637382,0.03902907452935473,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.0,3,-0.9527855997883848,0.2634159788412517,8.166342688554925,2.7193794546187124,0.8618036065852358,0.10364808487606672,5.0,0,0,0
Filter_feeder_gelatinous,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.5,3,-0.9527855997883848,0.2634159788412517,8.166342688554925,2.7193794546187124,0.8618036065852358,0.10364808487606672,5.0,0,0,0
Filter_feeder_gelatinous,1.0,2021,03,Indian Ocean,-33.5,25.5,0.0,64.4,3,-0.9527855997883848,0.2634159788412517,8.166342688554925,2.7193794546187124,0.8618036065852358,0.10364808487606672,5.0,0,0,0
